Nationalitätszeichen,Unterscheidungszeichen,StadtOderKreis,Herleitung,HerleitungMarkiert,Bundesland.Iso3166-2,Bundesland.Name,Fußnoten,Bemerkung
D,DW,Sächsische Schweiz-Osterzgebirge,Dippoldiswalde,DippoldisWalde,07d97651-8268-461e-a43c-bd494d3d6c8f,Sachsen,,
D,DZ,Nordsachsen,Delitzsch,DelitZsch,07d97651-8268-461e-a43c-bd494d3d6c8f,Sachsen,,
D,DÜW,Bad Dürkheim,Dürkheim an der Weinstraße,DÜrkheim an der Weinstraße,144b42c4-7d68-487f-9292-0c6009d8b9ce,Rheinland-Pfalz,,
D,E,Stadt Essen,Essen,Essen,8084bb44-94a4-423f-be8e-a4ad8d229bb1,Nordrhein-Westfalen,,
D,EA,Wartburgkreis,Eisenach,EisenAch,fda8e1a5-2ede-465b-a88a-f6a995ff692e,Thüringen,,
D,EB,Nordsachsen,Eilenburg,EilenBurg,07d97651-8268-461e-a43c-bd494d3d6c8f,Sachsen,,
D,EBE,Ebersberg,Ebersberg,EBErsberg,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,EBN,Haßberge,Ebern,EBerN,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,EBS,"Bayreuth, Forchheim, Kulmbach",Ebermannstadt,EBermannStadt,db570744-2875-4814-8782-05fb28e451ec,Bayern,"3,3,3",
D,ECK,Rendsburg-Eckernförde,Eckernförde,ECKernförde,8559927d-c36a-4a30-acb9-9c2bee46dc2f,Schleswig-Holstein,,
D,ED,Erding,Erding,ErDing,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,EE,Elbe-Elster,"Elbe, Elster","Elbe, Elster",83876b48-e588-4d24-a55d-e57bd0a23fe6,Brandenburg,,
D,EF,Stadt Erfurt,Erfurt,ErFurt,fda8e1a5-2ede-465b-a88a-f6a995ff692e,Thüringen,,"auslaufend Kreis, Abwicklung: Zulassungsbehörde Sömmerda"
D,EG,Rottal-Inn,Eggenfelden,EGgenfelden,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,EH,Oder-Spree,Eisenhüttenstadt,EisenHüttenstadt,83876b48-e588-4d24-a55d-e57bd0a23fe6,Brandenburg,,
D,EI,Eichstätt,Eichstätt,EIchstätt,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,EIC,Eichsfeld,Eichsfeld,EIChsfeld,fda8e1a5-2ede-465b-a88a-f6a995ff692e,Thüringen,,
D,EIL,Mansfeld-Südharz,Eisleben,EIsLeben,e4d7462d-d6fd-48a6-9337-bf0bcb883966,Sachsen-Anhalt,,
D,EIN,Northeim,Einbeck,EINbeck,92bf005e-2b97-4d41-a651-9759d3c0b48c,Niedersachsen,,
D,EIS,Saale-Holzland-Kreis,Eisenberg,EISenberg,fda8e1a5-2ede-465b-a88a-f6a995ff692e,Thüringen,,
D,EL,Emsland,Emsland,EmsLand,92bf005e-2b97-4d41-a651-9759d3c0b48c,Niedersachsen,,
D,EM,Emmendingen,Emmendingen,EMmendingen,3afe663f-8f23-4325-9ac6-1152875a8528,Baden-Württemberg,,
D,EMD,Stadt Emden,Emden,EMDen,92bf005e-2b97-4d41-a651-9759d3c0b48c,Niedersachsen,,
D,EMS,Rhein-Lahn-Kreis,Ems,EMS,144b42c4-7d68-487f-9292-0c6009d8b9ce,Rheinland-Pfalz,,
D,EN,Ennepe-Ruhr-Kreis,Ennepe,ENnepe,8084bb44-94a4-423f-be8e-a4ad8d229bb1,Nordrhein-Westfalen,,
D,ER,Stadt Erlangen,Erlangen,ERlangen,db570744-2875-4814-8782-05fb28e451ec,Bayern,1,"auslaufend Kreis, Abwicklung: Zulassungsbehörde Erlangen-Höchstadt"
D,ERB,Odenwaldkreis,Erbach,ERBach,632d4fda-80d9-40ea-a608-fd0284c10945,Hessen,,
D,ERH,Erlangen-Höchstadt,"Erlangen, Höchstadt","ERlangen, Höchstadt",db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,ERK,Heinsberg,Erkelenz,ERKelenz,8084bb44-94a4-423f-be8e-a4ad8d229bb1,Nordrhein-Westfalen,,
D,ERZ,Erzgebirgskreis,Erzgebirge,ERZgebirge,07d97651-8268-461e-a43c-bd494d3d6c8f,Sachsen,,
D,ES,Esslingen,Esslingen,ESslingen,3afe663f-8f23-4325-9ac6-1152875a8528,Baden-Württemberg,,
D,ESB,"Amberg-Sulzbach, Bayreuth, Neustadt a. d. Waldnaab, Nürnberger Land",Eschenbach,ESchenBach,db570744-2875-4814-8782-05fb28e451ec,Bayern,"3,3,3,3",
D,ESW,Werra-Meißner-Kreis,Eschwege,ESchWege,632d4fda-80d9-40ea-a608-fd0284c10945,Hessen,,
D,EU,Euskirchen,Euskirchen,EUskirchen,8084bb44-94a4-423f-be8e-a4ad8d229bb1,Nordrhein-Westfalen,,
D,EW,Barnim,Eberswalde,EbersWalde,83876b48-e588-4d24-a55d-e57bd0a23fe6,Brandenburg,,
D,F,Stadt Frankfurt am Main,Frankfurt,Frankfurt,632d4fda-80d9-40ea-a608-fd0284c10945,Hessen,,
D,FB,Wetteraukreis in Friedberg Hessen,Friedberg,FriedBerg,632d4fda-80d9-40ea-a608-fd0284c10945,Hessen,,
D,FD,Fulda,Fulda,FulDa,632d4fda-80d9-40ea-a608-fd0284c10945,Hessen,,
D,FDB,Aichach-Friedberg,Friedberg,FrieDBerg,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,FDS,Freudenstadt,Freudenstadt,FreuDenStadt,3afe663f-8f23-4325-9ac6-1152875a8528,Baden-Württemberg,,
D,FEU,Ansbach,Feuchtwangen,FEUchtwangen,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,FF,Stadt Frankfurt (Oder),Frankfurt,FrankFurt,83876b48-e588-4d24-a55d-e57bd0a23fe6,Brandenburg,,
D,FFB,Fürstenfeldbruck,Fürstenfeldbruck,FürstenFeldBruck,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,FG,Mittelsachsen,Freiberg,FreiberG,07d97651-8268-461e-a43c-bd494d3d6c8f,Sachsen,,
D,FI,Elbe-Elster,Finsterwalde,FInsterwalde,83876b48-e588-4d24-a55d-e57bd0a23fe6,Brandenburg,,
D,FKB,Waldeck-Frankenberg,Frankenberg,FranKenBerg,632d4fda-80d9-40ea-a608-fd0284c10945,Hessen,,
D,FL,Flensburg,Flensburg,FLensburg,8559927d-c36a-4a30-acb9-9c2bee46dc2f,Schleswig-Holstein,,
D,FLÖ,Mittelsachsen,Flöha,FLÖha,07d97651-8268-461e-a43c-bd494d3d6c8f,Sachsen,,
D,FN,Bodenseekreis,Friedrichshafen,FriedrichshafeN,3afe663f-8f23-4325-9ac6-1152875a8528,Baden-Württemberg,,
D,FO,Forchheim,Forchheim,FOrchheim,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,FOR,Spree-Neiße,Forst,FORst,83876b48-e588-4d24-a55d-e57bd0a23fe6,Brandenburg,,
D,FR,"Stadt Freiburg im Breisgau, Breisgau-Hochschwarzwald",Freiburg,FReiburg,3afe663f-8f23-4325-9ac6-1152875a8528,Baden-Württemberg,"3,3",
D,FRG,Freyung-Grafenau,"Freyung, Grafenau","FReyung, Grafenau",db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,FRI,Friesland,Friesland,FRIesland,92bf005e-2b97-4d41-a651-9759d3c0b48c,Niedersachsen,,
D,FRW,Märkisch-Oderland,Freienwalde,FReienWalde,83876b48-e588-4d24-a55d-e57bd0a23fe6,Brandenburg,,
D,FS,"Freising, Moosburg",Freising,FreiSing,db570744-2875-4814-8782-05fb28e451ec,Bayern,"3,3",
D,FT,Stadt Frankenthal (Pfalz),Frankenthal,FrankenThal,144b42c4-7d68-487f-9292-0c6009d8b9ce,Rheinland-Pfalz,,"auslaufend Kreis, Abwicklung: Zulassungsbehörde Bad Dürkheim und Rhein-Pfalz-Kreis"
D,FTL,Sächsische Schweiz-Osterzgebirge,Freital,FreiTaL,07d97651-8268-461e-a43c-bd494d3d6c8f,Sachsen,,
D,FW,Oder-Spree,Fürstenwalde,FürstenWalde,83876b48-e588-4d24-a55d-e57bd0a23fe6,Brandenburg,,
D,FZ,Schwalm-Eder-Kreis,Fritzlar,FritZlar,632d4fda-80d9-40ea-a608-fd0284c10945,Hessen,,
D,FÜ,Fürth,Fürth,FÜrth,db570744-2875-4814-8782-05fb28e451ec,Bayern,1,
D,FÜS,Ostallgäu,Füssen,FÜSsen,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
